question,label
Who does data collection in tourism ?,0
What kind of tree graces Lebanon 's flag ?,0
Who was the first woman in space ?,0
can someone have one blue eye one brown eye?,1
can i call 311 to ask a question?,1
do you have to live in america to be on americas got talent?,1
What seven digits follow the area code in the number for long distance information ?,0
is penn foster an accredited online high school?,1
How many pins are used in skittles ?,0
What was the largest city in the world to declare martial law in 1989 ?,0
What are the top five oil-producing countries in the world ?,0
What is the origin of the word `` pallbearer ? '',0
is the 911 memorial where the twin towers were?,1
are there any of the beatles still alive?,1
is it illegal to not pay for a service?,1
Where is the Orange Bowl ?,0
is the university of pittsburgh a state school?,1
was the movie chicago based on a true story?,1
did american pharoah race after he won the triple crown?,1
The operating system that runs on IBM-compatible machines is called what ?,0
How many thousands of students attend the University of Massachusetts ?,0
What journalist can be found in and around Walden Puddle ?,0
is the world cup golden goal extra time?,1
will there be a new season of cutthroat kitchen?,1
is there a bridge from wisconsin to michigan?,1
What did Mighty Mouse always sing as he went into action ?,0
How old was George Washington when he died ?,0
What food of the three bears did Goldilocks eat ?,0
are keebler grasshoppers the same as thin mints?,1
is the american cemetery in normandy on american soil?,1
is my brothers wife my husbands sister in law?,1
"What Michelangelo sculpture is in Saint Peter 's Cathedral , Basilica , ?",0
is a naturalized citizen the same as a us citizen?,1
was cape fear based on a true story?,1
Where does the opera singer Ileana Cotrubas come from ?,0
is it bring your kid to work day?,1
is the marginal cost curve the supply curve?,1
paths from the cerebral cortex to the spinal cord are called the corticospinal tracts?,1
What chapter of the Bible has the most verses ?,0
do second and third place win money on survivor?,1
do they die in war of the roses?,1
is san marcos part of san diego county?,1
will an xbox 360 game work on an xbox one?,1
Who is Samuel F. Pickering ?,0
can i own a handgun in the uk?,1
is the episcopal church part of the anglican church?,1
Who awarded The Flying Fickle Finger of Fate ?,0
can we turn right on red light in canada?,1
is the movie jersey girl based on a true story?,1
did the washington capitals win the stanley cup?,1
do great earthquakes occur on the alpine fault in central south island new zealand?,1
What 's the only mammal that can 't jump ?,0
game of thrones season 8 is the last season?,1
How many people live in Tokyo ?,0
Where is Guam ?,0
is the eardrum part of the middle ear?,1
What is Goldfinger 's first name ?,0
can someone be born with two y chromosomes?,1
is baby sign language the same as regular sign language?,1
What organization was founded by the Rev. Jerry Falwell ?,0
What is agent orange ?,0
are all animations on the world wide web flash animations?,1
What incident caused the canning of a summit conference between Eisenhower and Khrushchev ?,0
is air china and china southern airlines the same?,1
How many people died in the Vietnam war ?,0
"Who claimed he killed 4 , 280 buffalo as food for the crew building the Kansas Pacific Railway ?",0
are the hilton hotels owned by the hiltons?,1
is the crow based on a comic book?,1
What is the protagonist 's name in Dostoevski 's `` The Idiot '' ?,0
What 's the maximum number of clubs a golfer may use in a round ?,0
is ashley homestore the same as ashley furniture?,1
Why is hockey so violent ?,0
can a state supreme court decision be appealed?,1
What is the definition of ` graphic details ' ?,0
has a non league team ever won the fa cup?,1
can a woman have twins from different fathers?,1
is hamilton part of the greater toronto area?,1
does anyone die in the plane crash on grey's anatomy?,1
is just breathe by pearl jam in a movie?,1
is the focal length of a convex lens negative?,1
What is the name of the American literary era that includes 1896 ?,0
is the head of the epa a cabinet position?,1
When will the millennium officially begin ?,0
What 's the common name for a Japanese dwarf tree ?,0
can points ever be subtracted from your license?,1
did the us have a draft for world war 2?,1
is bermuda off the coast of south carolina?,1
Who killed Gandhi ?,0
Where was Richard Nixon when Gerald Ford became president ?,0
do jim and pam ever get together on the office?,1
Who do Herb and Tootsie live next door to ?,0
How many American soldiers have died for their country to date ?,0
is there a disorder for eating your own skin?,1
What does the term 3 mean to a newspaper editor ?,0
What 's the northernmost U.S. state apart from Alaska ?,0
is ny penn station the same as grand central?,1
did the cuban flag come before the puerto rican flag?,1
What is the origin of the expression `` four-letter word '' ?,0
What southeast Asian country has the Wang River joining the Ping River at Tak ?,0
is six flags and great america the same thing?,1
Which classical Spanish writer said `` All that glitters is not gold '' ?,0
What college did Joe Namath play football for ?,0
Who was the first President to appoint a woman to head a cabinet ?,0
uno rules do you have to say uno out?,1
Who played Sally Rogers on The Dick Van Dyke Show ?,0
"What nuclear-powered Russian submarine sank in the Norwegian Sea on April 7 , 1989 ?",0
What capital is built around Monument Circle which contains soldiers and sailors monument ?,0
is hydrated lime the same as calcium hydroxide?,1
Where does the song Anything Goes take place ?,0
the main component of stomach acid is sulfuric acid?,1
is one flew over the cuckoo's nest a true story?,1
What are the names of Jack 's original roommates on Three 's Company ?,0
is a shunt the same as a stent?,1
What does `` extended definition '' mean and how would one write a paper on it ?,0
is indian tonic water the same as tonic water?,1
do you put bsc and msc after your name?,1
When did Nostradamus believe World War III would begin ?,0
How do I impress a guy ?,0
is stella the mother on how i met your mother?,1
Where was Christopher Columbus born ?,0
did all radio shacks go out of business?,1
is st john fisher college a catholic college?,1
is there a marks and spencer in canada?,1
Who was Confucius ?,0
What city is the setting for Puccini 's opera La Boheme ?,0
How many e-commerce companies are started every day ?,0
What was the importance of Magellan ?,0
What does U.S.S.R. stand for ?,0
Who made the musical plea Be True to Your School ?,0
What are the shortest and the longest songs ever produced ?,0
What city is sometimes called The Athens of Switzerland ?,0
Where can I get mailing lists ?,0
does four loko still have caffeine in it?,1
Who was Lauren Bacall 's first husband ?,0
What are the benefits of a rowing machine ?,0
is perth western australia the most isolated city in the world?,1
What turns blue litmus paper red ?,0
"What was the first Funk 'N Lata , Brazilian group , success ?",0
What countries have the largest areas of forest ?,0
How many times does the tide ebb and flow each day ?,0
What country did King Wenceslas rule ?,0
can you catch salmon on the east coast?,1
How many miles of corridors are in The Pentagon ?,0
is there a sequel to a man from uncle?,1
What cancer is commonly associated with AIDS ?,0
was the empire state building the tallest in the world?,1
What two vegetables are combined in succotash ?,0
What did Cool Hand Luke go to jail for ?,0
is it illegal to flash your headlights to warn of police in georgia?,1
is single market and common market the same?,1
is hawaii part of the north american continent?,1
is dominican republic part of the united states?,1
In what state was there an 11 million gallon oil spill ?,0
are the marines part of the us navy?,1
is there such thing as a wolf dog?,1
do they sell beer in grocery stores in new jersey?,1
Who is Olive Oyl 's brother ?,0
What makes popcorn pop ?,0
can i send a letter in the mail without a return address?,1
can you sail from the black sea to the mediterranean?,1
What does Playboy title its `` continuing dialog on contemporary issues between Playboy and its readers '' ?,0
did lord of the rings win any oscars?,1
What card game can feature dealer 's choice ?,0
was the bill of rights added to the constitution?,1
are burger king's onion rings made from real onions?,1
How many rows of whiskers does a cat have ?,0
Where can I get information about cystic fibrosis ?,0
is there a new champions league trophy every year?,1
