question,label
do bong soon and ahn min hyuk end up together?,1
is the rose bowl the same as the coliseum?,1
is turkey playing in the 2018 world cup?,1
is hamilton part of the greater toronto area?,1
does the russian president live in the kremlin?,1
is chewbacca the same actor in the new star wars?,1
does rick grimes die in the comic book series?,1
is power the rate at which energy is transformed?,1
can a current vice president run for president?,1
can a organism fill more than one trophic level?,1
do ac milan and inter share a stadium?,1
uno rules do you have to say uno out?,1
is london st pancras international the same as kings cross?,1
can you build up a resistance to cyanide?,1
do you have to have a middle name in the united states?,1
is tom bombadil in the lord of the rings movie?,1
does cutting the top of a tree kill it?,1
is it legal to carry a baton in ontario?,1
are there any actors still alive from dad's army?,1
is ann taylor and the loft the same store?,1
is a mare's leg considered a pistol?,1
mortal instruments city of bones is jace clary's brother?,1
do you itch with hand foot and mouth?,1
is there such a thing as a canola plant?,1
was the quiet man filmed in black and white?,1
is there a toll on the midtown tunnel in norfolk?,1
can you wear blue on a green screen?,1
can you have more than one intermediate switch?,1
can you be a conservative and a democrat?,1
is it illegal to catch rainwater in the uk?,1
has a college football team ever played an nfl team?,1
is there a water crisis in cape town?,1
can you get into canada without a passport or enhanced license?,1
is filet mignon part of a t bone steak?,1
does the dog die in where the red fern grows?,1
does the winner of the champions league automatically qualify?,1
is bermuda an island in the caribbean sea?,1
is sunlight the same thing as visible light?,1
did tampa bay ever win the stanley cup?,1
do all planets in the solar system rotate in the same direction?,1
is net earning the same as net income?,1
does esmeralda die in the hunchback of notre dame?,1
is pam pregnant at the end of season 5?,1
are the poconos part of the appalachian mountains?,1
is 2 stroke and 2 cycle the same thing?,1
are any of the great lakes salt water?,1
is the vice president president of the senate?,1
does bury st edmunds have a train station?,1
was the last samurai based on a true story?,1
has liberia qualified for the africa cup of nations before?,1
do i need to fast for comprehensive metabolic panel blood test?,1
does the air force have special operations forces?,1
is the fibular head part of the knee joint?,1
is the city council part of the legislative branch?,1
can federal judges be removed by the president?,1
did bella die in breaking dawn part 1?,1
is the new dragon ball z movie coming out in theaters?,1
is rsi number the same as pps number?,1
has qatar ever played in the world cup?,1
is pokemon platinum different from diamond and pearl?,1
is the scottish one pound note still in circulation?,1
do you have to have citizenship to compete in the olympics?,1
is the united states currency backed by gold?,1
is 7 days in entebbe based on a true story?,1
are there wolves in the wild in the uk?,1
is the gut the same as the small intestine?,1
is the 2 dollar bill still in circulation?,1
can drinking too much milk make you vomit?,1
does harley davidson have a plant in india?,1
has a democrat ever won the electoral college but not the popular vote?,1
can you access the ocean from the great lakes?,1
is the lego batman movie connected to the lego movie?,1
is to catch a predator still on tv?,1
is the us currency today based on the gold standard?,1
is the vampire diaries linked to the originals?,1
mozilla firefox is a competitor of the internet explorer?,1
did guitar hero come out before rock band?,1
do formula one cars refuel during the race?,1
the first time ever i saw your face aretha franklin?,1
does a dh have to hit for the pitcher?,1
can you kill lice eggs with a blow dryer?,1
is samoa a part of the united states?,1
do you have to go to law school to take the california bar?,1
is australia part of the united states of america?,1
is wisk laundry detergent still on the market?,1
is goal line technology used in champions league?,1
are the raptors the only canadian nba team?,1
do you pay per vowel on wheel of fortune?,1
is rogue one part of the star wars?,1
the sale of real estate is covered by the common law of contracts?,1
is st louis city in st louis county?,1
can i carry a gun in my car in south dakota?,1
is new zealand part of the united states?,1
is gas chromatography and gas liquid chromatography the same?,1
is there a road under the english channel?,1
do the superior and inferior vena cava meet?,1
did lord of the rings come before the hobbit?,1
will there be a 8th season of nurse jackie?,1
is money from jersey legal tender in uk?,1
is holiday inn a sequel to white christmas?,1
is there a cemetary at the naval academy?,1
can you buy alcohol in wisconsin on sunday?,1
is metal halide the same as mercury vapor?,1
is the marvel netflix series connected to the mcu?,1
are casualty and holby city set in the same hospital?,1
do all russian blue cats have green eyes?,1
has the capitals been to the stanley cup?,1
could bacteriophages be used to combat bacterial diseases?,1
does michael jordan's son still play basketball?,1
are the red sox in the american league?,1
has the mvp ever gone to the losing team?,1
is the united states district court a federal court?,1
is it possible to have 2 queens in chess?,1
is fear the walking dead related to walking dead?,1
is it illegal to break an eagle egg?,1
is the navy part of the department of defense?,1
is the static speaks my name a horror game?,1
