question,label
does michigan have a stand your ground law?,1
"What does ""Roques"" mean in English?",0
what do jehovah witnesses believe?,0
did mark wahlberg do his own singing in the movie rockstar?,1
What left marine deposits in the plains of south America?,0
are you automatically a citizen if born in the us?,1
what is 5 1 arm mortgage?,0
can police use deadly force on a fleeing suspect?,1
is mystic pizza based on a true story?,1
is the antarctic ocean the same as the southern ocean?,1
What did Raghuram Rajan speak of?,0
From what name is Portugal derived?,0
When did Congress pass the Espionage Act?,0
are any of the original cast of wizard of oz still alive?,1
parks and rec do andy and april stay together?,1
what county is wilton ca in?,0
Which battle took place in 1147?,0
"While the factor cannot independently indicate if the targeted group is substantial, it can do what?",0
is the symbol for the rupee the currency of india?,1
what is a sacrifice in baseball?,0
is the wolf of wall street a book?,1
how many people die from myasthenia gravis per year?,0
Atrial fibrillation can only be what kind of problem?,0
was there a tsunami after the haiti earthquake?,1
can you vote in canada if you have a criminal record?,1
The Mediterranean sea is a remaining part of which sea from the Eocene?,0
What does Olympic Air hold a bronze ERA award for?,0
has any nfl team ever won 3 superbowls in a row?,1
when was Pope Benedict XVI elected ?,0
What term refers to the ongoing development of financial products?,0
do both feet leave the ground when running?,1
did anyone survive the battle of the alamo?,1
How did the Bow Street group pay their employees?,0
what is melloco entero?,0
The largest lake in North America is?,0
How many synagogues in the Reform tradition are present in Richmond?,0
What should the number of people targeted in Article 4 not be solely evaluated by?,0
does a turtle grow out of its shell?,1
was the book legend made into a movie?,1
do both plant and animal cells have a cytoskeleton?,1
What are the top three killer diseases?,0
how much money did charlie chaplin make in any year in the 1920?,0
did eazy e's son play in straight outta compton?,1
What was the name of the first US Army post?,0
What has Strange matter been definitely proven to occur as?,0
is the fever code part of the maze runner series?,1
"The author of ""Romeo and Juliet"" is?",0
can the house of representatives impeach a federal judge?,1
What did SHAEF stand for?,0
is 16 september a public holiday in malaysia?,1
With whom does minority leader consult and participate in news conference?,0
who owns us treasuries?,0
is insulation tape the same as electrical tape?,1
The primary gas responsible for global warming is?,0
Who is the investment bank that was feared to collapse in March 2008 and was sold in a fire-sale to JP Morgan Chase?,0
What happened to Satan when Jesus started his rule?,0
is there a season 4 of the fall?,1
In what year did many cities in Montana set heat records?,0
what are the units for volts?,0
can a president be elected after leaving office?,1
are any ford cars made in the uk?,1
is a yardstick and a meter stick the same?,1
What was the head of an animal displayed as?,0
Has the Witnesses won more federal or state lawsuits?,0
What other African country has also recently banned trophy hunting?,0
where is the rosetta stone located in 2010?,0
what is human skin made of?,0
What have the four sub-fields of anthropology lacked over the last several decades?,0
do mulder and scully have a kid together?,1
Where did the East Indies merchants in London create a police force?,0
Work on a germ-free-life ended up in the creation of which Notre Dame institute?,0
can you remove venom glands from a snake?,1
What will happen if too many consumers save or pay down debt simultaneously?,0
what is alcohol content of beer per volume?,0
What Mennonite sect did Eisenhower's mother initially belong to?,0
How many tax brackets does Montana have?,0
is a puma the same as a panther?,1
can you have two jobs in south africa?,1
"How much of IndyMac's total deposits of $18.9 billion on March 31, 2008 were considered brokered deposits?",0
Where are the Little Shell Chippewa headquartered?,0
does the army fall under the department of defense?,1
does the vice president live in the white house too?,1
is there an open carry law in indiana?,1
is the discover card a visa or mastercard?,1
is beirut the movie based on a true story?,1
What was the name of the first American trolley system powered by electricity?,0
What sort of railroad crossing was first built at Richmond?,0
is the anterior tibial vein a deep vein?,1
What have computers in police cars enabled for investigation?,0
"There were multiple students from Notre Dame who entered the Pro Football Hall of Fame, how many?",0
What manpower does Punjab provide?,0
was charlie a boy in charlie and lola?,1
After what continental event did the Paleozoic begin?,0
does the whole state vote for both senators?,1
What is sign of cancer?,0
was there a drinking age in the 1920's?,1
What types of ice storms sometimes hit Richmond?,0
is cornea the white part of the eye?,1
do elena and damon date in vampire diaries?,1
is there a difference between soft cheese and cream cheese?,1
do you have to register as a domestic partner in california?,1
has apple cider vinegar got alcohol in it?,1
How many high schools are there in Richmond?,0
does the president choose the speaker of the house?,1
What is one of the Protestant religions who don't see blood transfusions as a big deal?,0
bank of england is mother of all central banks?,1
What sort of analysis did Eisenhower first experience with the Council on Foreign Relations?,0
is northern ireland a separate country from southern ireland?,1
can you drive to paris from new york?,1
What was the rank of the pilot of the downed U-2?,0
is timing belt and cam belt the same?,1
is the wife of an earl a countess?,1
"Along with George Humphrey, what cabinet official did Eisenhower have a close relationship with?",0
